AAPL@2011-06-13,326.6000
NVDA@2012-05-01,13.2300
NVDA@2012-05-02,12.8500
AAPL@2002-01-14,21.1500
AAPL@2002-01-15,21.7000
NVDA@2000-09-21,69.4200
NVDA@2000-09-20,66.5600
AAPL@2002-01-10,21.2300
AAPL@2002-01-11,21.0500
NVDA@2012-05-09,12.5100
IBM@2003-11-25,89.4300
NVDA@2000-10-13,65.1300
IBM@2003-11-26,89.9100
NVDA@2012-05-07,12.4700
NVDA@2000-10-16,63.6300
NVDA@2012-05-08,12.4600
IBM@2003-11-28,90.5400
NVDA@2000-10-10,64.6300
AAPL@2002-01-16,20.7800
AAPL@2002-01-17,22.4800
NVDA@2012-05-03,12.6300
NVDA@2000-10-12,62.6300
AAPL@2002-01-18,22.1700
NVDA@2012-05-04,12.2600
NVDA@2000-10-11,65.1900
IBM@2003-11-20,88.3900
IBM@2003-11-21,88.6300
NVDA@2000-10-06,68.4400
NVDA@2000-10-09,69.9400
IBM@2003-11-24,89.6600
NVDA@2000-09-25,75.6900
NVDA@2000-09-22,70.6300
NVDA@2000-09-29,81.8800
NVDA@2000-09-28,84.2500
NVDA@2000-09-27,81.7500
NVDA@2000-09-26,77.5000
AAPL@2002-01-23,23.0200
AAPL@2002-01-24,23.2100
AAPL@2002-01-25,23.2500
AAPL@2002-01-22,21.8200
NVDA@2000-10-25,60.1300
IBM@2003-11-14,90.2500
NVDA@2000-10-24,65.8800
NVDA@2000-10-27,61.2500
NVDA@2000-10-26,62.6900
IBM@2003-11-17,89.8000
IBM@2003-11-18,88.9500
NVDA@2000-10-20,69.6300
AAPL@2002-01-28,23.2700
IBM@2003-11-19,89.4000
NVDA@2000-10-23,68.0600
AAPL@2002-01-29,23.0700
NVDA@2000-10-18,58.0600
IBM@2003-11-10,89.9500
NVDA@2000-10-17,59.0000
IBM@2003-11-11,89.3600
IBM@2003-11-12,90.6900
NVDA@2000-10-19,63.6900
IBM@2003-11-13,91.0900
NVDA@2012-05-23,12.4400
NVDA@2012-05-24,12.1100
NVDA@2012-05-21,12.2900
NVDA@2000-10-30,56.9400
NVDA@2012-05-22,12.1400
IBM@2003-11-03,89.6800
IBM@2003-11-04,89.1400
NVDA@2012-05-29,12.7200
IBM@2003-11-05,88.4900
IBM@2003-11-06,89.3400
IBM@2003-11-07,88.2600
NVDA@2000-10-31,62.1400
NVDA@2012-05-25,12.4000
AAPL@2002-01-02,23.3000
NVDA@2012-05-10,12.4200
AAPL@2002-01-03,23.5800
NVDA@2012-05-11,13.2100
AAPL@2002-01-04,23.6900
AAPL@2002-01-09,21.6500
NVDA@2012-05-18,12.0800
NVDA@2012-05-16,12.7350
NVDA@2012-05-17,12.6500
NVDA@2012-05-14,13.1300
NVDA@2006-02-28,47.1300
AAPL@2002-01-07,22.9000
NVDA@2012-05-15,13.0000
NVDA@2006-02-27,47.5100
AAPL@2002-01-08,22.6100
NVDA@2006-02-15,44.9800
NVDA@2006-02-14,44.1300
NVDA@2006-02-17,47.4700
NVDA@2006-02-16,47.2000
NVDA@2006-02-22,46.3800
NVDA@2006-02-21,46.4600
NVDA@2006-02-24,45.6600
NVDA@2006-02-23,45.6700
NVDA@2012-05-30,12.5700
NVDA@2012-05-31,12.4300
NVDA@2006-02-08,44.9100
AAPL@2012-07-26,574.8800
NVDA@2006-02-07,43.6500
AAPL@2012-07-27,585.1600
NVDA@2006-02-09,44.1500
NVDA@2006-02-03,44.0200
NVDA@2006-02-06,45.2600
NVDA@2006-02-10,43.9000
AAPL@2012-07-30,595.0300
NVDA@2006-02-13,44.0500
AAPL@2012-07-31,610.7600
NVDA@2006-02-02,43.6200
NVDA@2006-02-01,44.9900
NVDA@2000-09-08,73.5000
NVDA@2000-09-01,79.5000
NVDA@2000-09-07,78.1300
